subject,SO,Source,sink,D_source_So,D_sink_SO,D_sink_source,cluster,pre_post,flow_peak
27,3,4,3,1,0,1,2,1,0.480945570575493
27,3,4,3,1,0,1,2,2,0.47398253505808
29,3,4,3,1,0,1,2,1,0.47105881175642
30,3,4,3,1,0,1,2,1,0.475250919472994
30,3,4,3,1,0,1,2,2,0.473972836026166
31,3,4,3,1,0,1,2,1,0.478434776520355
31,3,4,3,1,0,1,2,2,0.472387505651879
32,3,4,3,1,0,1,2,1,0.481423695059546
32,3,4,3,1,0,1,2,2,0.469199190996232
33,3,4,3,1,0,1,2,1,0.470998092165977
33,3,4,3,1,0,1,2,2,0.470853269921511
34,3,4,3,1,0,1,2,1,0.466614916002415
35,3,4,3,1,0,1,2,1,0.475450629919594
36,3,4,3,1,0,1,2,1,0.47236475648023
37,3,4,3,1,0,1,2,1,0.495960225250237
37,3,4,3,1,0,1,2,2,0.491495969853948
39,3,4,3,1,0,1,2,1,0.47285808264824
39,3,4,3,1,0,1,2,2,0.466846304553922
40,3,4,3,1,0,1,2,1,0.484621529670001
40,3,4,3,1,0,1,2,2,0.479852858358576
41,3,4,3,1,0,1,2,1,0.479739983939435
41,3,4,3,1,0,1,2,2,0.477122559682372
42,3,4,3,1,0,1,2,1,0.485636195954659
42,3,4,3,1,0,1,2,2,0.479234017716126
43,3,4,3,1,0,1,2,1,0.478276113580891
43,3,4,3,1,0,1,2,2,0.477219286793437
44,3,4,3,1,0,1,2,1,0.485851444407263
44,3,4,3,1,0,1,2,2,0.479887826671874
45,3,4,3,1,0,1,2,1,0.48484123589753
45,3,4,3,1,0,1,2,2,0.481966239527881
46,3,4,3,1,0,1,2,1,0.483756330276782
46,3,4,3,1,0,1,2,2,0.47330908750433
47,3,4,3,1,0,1,2,1,0.484160042619979
47,3,4,3,1,0,1,2,2,0.480668644123869
48,3,4,3,1,0,1,2,1,0.48709885231911
48,3,4,3,1,0,1,2,2,0.484314184800686
49,3,4,3,1,0,1,2,1,0.487257877077518
49,3,4,3,1,0,1,2,2,0.488800284012294
50,3,4,3,1,0,1,2,1,0.489787612565622
50,3,4,3,1,0,1,2,2,0.486065575199796
51,3,4,3,1,0,1,2,1,0.484762582672369
51,3,4,3,1,0,1,2,2,0.47581647990798
52,3,4,3,1,0,1,2,1,0.482128200579408
52,3,4,3,1,0,1,2,2,0.483762264830202
53,3,4,3,1,0,1,2,1,0.487232878525292
53,3,4,3,1,0,1,2,2,0.477570835196824
54,3,4,3,1,0,1,2,1,0.485911667764187
54,3,4,3,1,0,1,2,2,0.480076631756002
55,3,4,3,1,0,1,2,1,0.480070971891857
55,3,4,3,1,0,1,2,2,0.470466572649445
56,3,4,3,1,0,1,2,1,0.486364519919292
56,3,4,3,1,0,1,2,2,0.485091357505553
57,3,4,3,1,0,1,2,1,0.489741814201675
57,3,4,3,1,0,1,2,2,0.488615071715103
58,3,4,3,1,0,1,2,1,0.488039181161437
58,3,4,3,1,0,1,2,2,0.479634388805781
59,3,4,3,1,0,1,2,1,0.490243898521539
59,3,4,3,1,0,1,2,2,0.486750946487632
1,4,1,2,3,2,1,2,1,0.487678496654565
1,4,1,2,3,2,1,2,2,0.488120119048437
2,4,1,2,3,2,1,2,1,0.476273922832524
2,4,1,2,3,2,1,2,2,0.486613817139109
3,4,1,2,3,2,1,2,1,0.509907118775709
3,4,1,2,3,2,1,2,2,0.472267303976383
4,4,1,2,3,2,1,2,1,0.486741839220602
4,4,1,2,3,2,1,2,2,0.485487022858147
5,4,1,2,3,2,1,2,1,0.487535004724551
5,4,1,2,3,2,1,2,2,0.485291866725582
6,4,1,2,3,2,1,2,1,0.491707230327448
6,4,1,2,3,2,1,2,2,0.490504297613069
7,4,1,2,3,2,1,2,1,0.493090321199258
7,4,1,2,3,2,1,2,2,0.491951622918095
8,4,1,2,3,2,1,2,1,0.483297463096863
8,4,1,2,3,2,1,2,2,0.477205532432759
9,4,1,2,3,2,1,2,1,0.490522220758931
9,4,1,2,3,2,1,2,2,0.48502770181412
10,4,1,2,3,2,1,2,1,0.481403682975374
10,4,1,2,3,2,1,2,2,0.489360475558519
11,4,1,2,3,2,1,2,1,0.49461952462076
11,4,1,2,3,2,1,2,2,0.488685817612119
12,4,1,2,3,2,1,2,1,0.484159454926936
12,4,1,2,3,2,1,2,2,0.482015983986784
13,4,1,2,3,2,1,2,1,0.485568099372594
13,4,1,2,3,2,1,2,2,0.477644616079428
14,4,1,2,3,2,1,2,1,0.475015758558594
14,4,1,2,3,2,1,2,2,0.465666301304958
15,4,1,2,3,2,1,2,1,0.483509790251772
15,4,1,2,3,2,1,2,2,0.479718591364833
16,4,1,2,3,2,1,2,1,0.481695825405108
16,4,1,2,3,2,1,2,2,0.470657598582327
17,4,1,2,3,2,1,2,1,0.469857464304782
17,4,1,2,3,2,1,2,2,0.475392917126226
18,4,1,2,3,2,1,2,1,0.476149463929092
18,4,1,2,3,2,1,2,2,0.483327545688651
19,4,1,2,3,2,1,2,1,0.479655541068342
19,4,1,2,3,2,1,2,2,0.473800520507115
20,4,1,2,3,2,1,2,1,0.489977956194555
20,4,1,2,3,2,1,2,2,0.463909659953238
21,4,1,2,3,2,1,2,1,0.488301045916954
21,4,1,2,3,2,1,2,2,0.482618061552278
22,4,1,2,3,2,1,2,1,0.479607062596633
22,4,1,2,3,2,1,2,2,0.464343235295357
23,4,1,2,3,2,1,2,1,0.483233844371253
23,4,1,2,3,2,1,2,2,0.48246629407873
24,4,1,2,3,2,1,2,1,0.49373709816552
24,4,1,2,3,2,1,2,2,0.498161087575958
25,4,1,2,3,2,1,2,1,0.476539471891052
25,4,1,2,3,2,1,2,2,0.488189958923527
26,4,1,2,3,2,1,2,1,0.478033534551236
26,4,1,2,3,2,1,2,2,0.473423718931251
27,4,1,2,3,2,1,2,1,0.480466513942348
27,4,1,2,3,2,1,2,2,0.479961936167949
28,4,1,2,3,2,1,2,1,0.478304649607782
28,4,1,2,3,2,1,2,2,0.478199454088801
29,4,1,2,3,2,1,2,1,0.486879608315649
29,4,1,2,3,2,1,2,2,0.487292045477208
30,4,1,2,3,2,1,2,1,0.479629822975476
30,4,1,2,3,2,1,2,2,0.467371067341692
31,4,1,2,3,2,1,2,1,0.486319502718052
31,4,1,2,3,2,1,2,2,0.479629945787758
32,4,1,2,3,2,1,2,1,0.482483423756451
32,4,1,2,3,2,1,2,2,0.493254206755243
33,4,1,2,3,2,1,2,1,0.478086871783913
33,4,1,2,3,2,1,2,2,0.479211719703286
34,4,1,2,3,2,1,2,1,0.48219825405799
34,4,1,2,3,2,1,2,2,0.475078700763632
35,4,1,2,3,2,1,2,1,0.477775381183442
35,4,1,2,3,2,1,2,2,0.474874628516884
36,4,1,2,3,2,1,2,1,0.483945377385273
36,4,1,2,3,2,1,2,2,0.481506953397047
37,4,1,2,3,2,1,2,1,0.467689241530782
37,4,1,2,3,2,1,2,2,0.467337124910737
38,4,1,2,3,2,1,2,1,0.479668867218836
38,4,1,2,3,2,1,2,2,0.48295295019587
39,4,1,2,3,2,1,2,1,0.479770257399756
39,4,1,2,3,2,1,2,2,0.469529373958905
40,4,1,2,3,2,1,2,1,0.484072766733144
40,4,1,2,3,2,1,2,2,0.485305905978055
41,4,1,2,3,2,1,2,1,0.485745289587893
41,4,1,2,3,2,1,2,2,0.484609050905166
42,4,1,2,3,2,1,2,1,0.484895712956297
42,4,1,2,3,2,1,2,2,0.479312222996437
43,4,1,2,3,2,1,2,1,0.485389729963626
43,4,1,2,3,2,1,2,2,0.478738662327128
44,4,1,2,3,2,1,2,1,0.489559654557657
44,4,1,2,3,2,1,2,2,0.481021683097072
45,4,1,2,3,2,1,2,1,0.491168493114499
45,4,1,2,3,2,1,2,2,0.482852249038546
46,4,1,2,3,2,1,2,1,0.492884611948516
46,4,1,2,3,2,1,2,2,0.495148172034833
47,4,1,2,3,2,1,2,1,0.494494066300173
47,4,1,2,3,2,1,2,2,0.491402346955296
48,4,1,2,3,2,1,2,1,0.472725607429437
48,4,1,2,3,2,1,2,2,0.481394903333077
49,4,1,2,3,2,1,2,1,0.49127059851902
49,4,1,2,3,2,1,2,2,0.48945828803549
50,4,1,2,3,2,1,2,1,0.492799295575805
50,4,1,2,3,2,1,2,2,0.491886556078833
51,4,1,2,3,2,1,2,1,0.49085334500568
51,4,1,2,3,2,1,2,2,0.486764416099228
52,4,1,2,3,2,1,2,1,0.482133782467975
52,4,1,2,3,2,1,2,2,0.48045923498604
53,4,1,2,3,2,1,2,1,0.482197369702315
53,4,1,2,3,2,1,2,2,0.493891573782792
54,4,1,2,3,2,1,2,1,0.494494805669628
54,4,1,2,3,2,1,2,2,0.489987562505485
55,4,1,2,3,2,1,2,1,0.467900082874777
55,4,1,2,3,2,1,2,2,0.469685285333818
56,4,1,2,3,2,1,2,1,0.491118595935065
56,4,1,2,3,2,1,2,2,0.49112994568885
57,4,1,2,3,2,1,2,1,0.491176343005593
57,4,1,2,3,2,1,2,2,0.488837576567189
58,4,1,2,3,2,1,2,1,0.488747704455329
58,4,1,2,3,2,1,2,2,0.483123610284548
59,4,1,2,3,2,1,2,1,0.493751706200286
59,4,1,2,3,2,1,2,2,0.488556294322043
1,4,1,3,3,1,2,2,1,0.477824871433166
1,4,1,3,3,1,2,2,2,0.478052167614484
2,4,1,3,3,1,2,2,1,0.476799963798032
2,4,1,3,3,1,2,2,2,0.480236539805191
4,4,1,3,3,1,2,2,1,0.474552688571148
4,4,1,3,3,1,2,2,2,0.474135723645041
5,4,1,3,3,1,2,2,1,0.483887989941249
5,4,1,3,3,1,2,2,2,0.473939490858352
6,4,1,3,3,1,2,2,1,0.477077195906016
6,4,1,3,3,1,2,2,2,0.477100315355846
7,4,1,3,3,1,2,2,1,0.487442849914075
7,4,1,3,3,1,2,2,2,0.481381502592069
8,4,1,3,3,1,2,2,1,0.476595568765529
8,4,1,3,3,1,2,2,2,0.466552587007322
9,4,1,3,3,1,2,2,1,0.481684138364691
9,4,1,3,3,1,2,2,2,0.476856906549023
10,4,1,3,3,1,2,2,1,0.484400424224154
10,4,1,3,3,1,2,2,2,0.468894286660308
11,4,1,3,3,1,2,2,1,0.49239814224678
11,4,1,3,3,1,2,2,2,0.486879088831615
12,4,1,3,3,1,2,2,1,0.472778922015119
12,4,1,3,3,1,2,2,2,0.470419716480122
13,4,1,3,3,1,2,2,1,0.477190688712391
13,4,1,3,3,1,2,2,2,0.466765538975747
15,4,1,3,3,1,2,2,1,0.475001171406167
15,4,1,3,3,1,2,2,2,0.470974987504188
16,4,1,3,3,1,2,2,1,0.468431050507816
17,4,1,3,3,1,2,2,2,0.470590954070603
19,4,1,3,3,1,2,2,1,0.466650664354222
19,4,1,3,3,1,2,2,2,0.46431025924006
23,4,1,3,3,1,2,2,1,0.477354481287817
23,4,1,3,3,1,2,2,2,0.468664524716667
24,4,1,3,3,1,2,2,1,0.483154384570838
26,4,1,3,3,1,2,2,1,0.463891904590241
27,4,1,3,3,1,2,2,1,0.476495197758583
27,4,1,3,3,1,2,2,2,0.477220683927647
29,4,1,3,3,1,2,2,1,0.465103786831739
